form, <p>形姿 / 外形 / 形</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/form'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=form'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20form:%20&hashtags=800English'>[フィードバック]</a></small></p>
friend, <p>友達</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/friend'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=friend'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20friend:%20&hashtags=800English'>[フィードバック]</a></small></p>
front, <p>正面 / 前面</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/front'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=front'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20front:%20&hashtags=800English'>[フィードバック]</a></small></p>
fruit, <p>くだもの</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/fruit'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=fruit'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20fruit:%20&hashtags=800English'>[フィードバック]</a></small></p>
glass, <p>ガラス / グラス</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/glass'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=glass'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20glass:%20&hashtags=800English'>[フィードバック]</a></small></p>
gold, <p>黄金 / ゴールド</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/gold'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=gold'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20gold:%20&hashtags=800English'>[フィードバック]</a></small></p>
government, <p>統治すること / 支配 / 政府</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/government'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=government'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20government:%20&hashtags=800English'>[フィードバック]</a></small></p>
grain, <p>穀物 / ひと粒</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/grain'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=grain'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20grain:%20&hashtags=800English'>[フィードバック]</a></small></p>
grass, <p>芝生 / 牧草</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/grass'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=grass'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20grass:%20&hashtags=800English'>[フィードバック]</a></small></p>
grip, <p>取っ手 / 握ること</p><p>【名詞】</p><p>握る / つかむ</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/grip'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=grip'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20grip:%20&hashtags=800English'>[フィードバック]</a></small></p>
group, <p>集まり / 集り / グループ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/group'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=group'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20group:%20&hashtags=800English'>[フィードバック]</a></small></p>
growth, <p>成長 / 生育</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/growth'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=growth'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20growth:%20&hashtags=800English'>[フィードバック]</a></small></p>
guide, <p>案内する / 手引きする</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/guide'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=guide'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20guide:%20&hashtags=800English'>[フィードバック]</a></small></p>
harbor, <p>港 / 避難所</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/harbor'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=harbor'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20harbor:%20&hashtags=800English'>[フィードバック]</a></small></p>
harmony, <p>調和 / ハーモニー</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/harmony'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=harmony'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20harmony:%20&hashtags=800English'>[フィードバック]</a></small></p>
hate, <p>うらむ / 憎む</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/hate'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=hate'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20hate:%20&hashtags=800English'>[フィードバック]</a></small></p>
hearing, <p>聞くこと / 聴覚</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/hearing'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=hearing'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20hearing:%20&hashtags=800English'>[フィードバック]</a></small></p>
heat, <p>暖める / 熱する</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/heat'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=heat'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20heat:%20&hashtags=800English'>[フィードバック]</a></small></p>
help, <p>助ける / 役立つ</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/help'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=help'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20help:%20&hashtags=800English'>[フィードバック]</a></small></p>
history, <p>歴史 / 記録</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/history'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=history'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20history:%20&hashtags=800English'>[フィードバック]</a></small></p>
hole, <p>穴 / くぼみ / 欠点</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/hole'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=hole'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20hole:%20&hashtags=800English'>[フィードバック]</a></small></p>
hope, <p>実現させたいと願う</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/hope'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=hope'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20hope:%20&hashtags=800English'>[フィードバック]</a></small></p>
hour, <p>時間 / 60分</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/hour'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=hour'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20hour:%20&hashtags=800English'>[フィードバック]</a></small></p>
humor, <p>ユーモア / おかしさ / 気持ち</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/humor'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=humor'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20humor:%20&hashtags=800English'>[フィードバック]</a></small></p>
ice, <p>氷</p><p>【名詞】</p><p>凍らせる / 氷で冷やす</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/ice'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=ice'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20ice:%20&hashtags=800English'>[フィードバック]</a></small></p>
idea, <p>着想 / アタマに浮かんだ考え / 意見</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/idea'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=idea'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20idea:%20&hashtags=800English'>[フィードバック]</a></small></p>
impulse, <p>衝動 / 刺激 / 推進力</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/impulse'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=impulse'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20impulse:%20&hashtags=800English'>[フィードバック]</a></small></p>
increase, <p>増やす / 増益 / 増加</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/increase'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=increase'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20increase:%20&hashtags=800English'>[フィードバック]</a></small></p>
industry, <p>産業 / 工業</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/industry'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=industry'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20industry:%20&hashtags=800English'>[フィードバック]</a></small></p>
ink, <p>インク</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/ink'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=ink'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20ink:%20&hashtags=800English'>[フィードバック]</a></small></p>
insect, <p>虫 / 昆虫</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/insect'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=insect'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20insect:%20&hashtags=800English'>[フィードバック]</a></small></p>
instrument, <p>器具 / 道具 / 工具 / 楽器</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/instrument'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=instrument'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20instrument:%20&hashtags=800English'>[フィードバック]</a></small></p>
insurance, <p>保険 / 備え</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/insurance'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=insurance'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20insurance:%20&hashtags=800English'>[フィードバック]</a></small></p>
interest, <p>気晴らし / 興味 / 関心事</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/interest'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=interest'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20interest:%20&hashtags=800English'>[フィードバック]</a></small></p>
invention, <p>考案 / 発明</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/invention'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=invention'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20invention:%20&hashtags=800English'>[フィードバック]</a></small></p>
iron, <p>鉄 / アイロン</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/iron'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=iron'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20iron:%20&hashtags=800English'>[フィードバック]</a></small></p>
jelly, <p>ゼリー化する</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/jelly'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=jelly'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20jelly:%20&hashtags=800English'>[フィードバック]</a></small></p>
join, <p>交わる / 連結</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/join'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=join'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20join:%20&hashtags=800English'>[フィードバック]</a></small></p>
journey, <p>旅行 / 旅路</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/journey'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=journey'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20journey:%20&hashtags=800English'>[フィードバック]</a></small></p>
judge, <p>判断する / 評価する</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/judge'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=judge'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20judge:%20&hashtags=800English'>[フィードバック]</a></small></p>
jump, <p>跳躍する / ジャンプ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/jump'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=jump'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20jump:%20&hashtags=800English'>[フィードバック]</a></small></p>
kick, <p>蹴り / キック </p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/kick'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=kick'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20kick:%20&hashtags=800English'>[フィードバック]</a></small></p>
kiss, <p>くちづけ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/kiss'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=kiss'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20kiss:%20&hashtags=800English'>[フィードバック]</a></small></p>
knowledge, <p>知識 / 認識 / 認知</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/knowledge'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=knowledge'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20knowledge:%20&hashtags=800English'>[フィードバック]</a></small></p>
land, <p>土地 / 地面</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/land'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=land'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20land:%20&hashtags=800English'>[フィードバック]</a></small></p>
language, <p>言語</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/language'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=language'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20language:%20&hashtags=800English'>[フィードバック]</a></small></p>
laugh, <p>笑う / 笑む</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/laugh'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=laugh'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20laugh:%20&hashtags=800English'>[フィードバック]</a></small></p>
law, <p>法律</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/law'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=law'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20law:%20&hashtags=800English'>[フィードバック]</a></small></p>
lead, <p>導く / 誘導</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/lead'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=lead'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20lead:%20&hashtags=800English'>[フィードバック]</a></small></p>
learning, <p>修得 / 学習</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/learning'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=learning'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20learning:%20&hashtags=800English'>[フィードバック]</a></small></p>
letter, <p>便り / 手紙</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/letter'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=letter'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20letter:%20&hashtags=800English'>[フィードバック]</a></small></p>
level, <p>水平になる / 水平飛行に移る</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/level'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=level'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20level:%20&hashtags=800English'>[フィードバック]</a></small></p>
lift, <p>持ち上げる</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/lift'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=lift'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20lift:%20&hashtags=800English'>[フィードバック]</a></small></p>
light, <p>明るい / 明らか</p><p>【形容詞】</p><p><small><a href='http://ejje.weblio.jp/content/light'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=light'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20light:%20&hashtags=800English'>[フィードバック]</a></small></p>
limit, <p>制約 / 押さえる</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/limit'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=limit'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20limit:%20&hashtags=800English'>[フィードバック]</a></small></p>
liquid, <p>液体</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/liquid'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=liquid'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20liquid:%20&hashtags=800English'>[フィードバック]</a></small></p>
list, <p>挙げる / 列挙する</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/list'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=list'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20list:%20&hashtags=800English'>[フィードバック]</a></small></p>
look, <p>見える / みえる</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/look'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=look'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20look:%20&hashtags=800English'>[フィードバック]</a></small></p>
loss, <p>敗北</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/loss'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=loss'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20loss:%20&hashtags=800English'>[フィードバック]</a></small></p>
love, <p>愛情</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/love'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=love'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20love:%20&hashtags=800English'>[フィードバック]</a></small></p>
machine, <p>機械 / マシン</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/machine'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=machine'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20machine:%20&hashtags=800English'>[フィードバック]</a></small></p>
man, <p>人間 / 男性</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/man'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=man'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20man:%20&hashtags=800English'>[フィードバック]</a></small></p>
manager, <p>管理職 / 経営者</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/manager'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=manager'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20manager:%20&hashtags=800English'>[フィードバック]</a></small></p>
mark, <p>目印 / 目標</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/mark'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=mark'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20mark:%20&hashtags=800English'>[フィードバック]</a></small></p>
market, <p>市場</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/market'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=market'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20market:%20&hashtags=800English'>[フィードバック]</a></small></p>
mass, <p>大きな塊 / 集団</p><p>【形容詞】</p><p><small><a href='http://ejje.weblio.jp/content/mass'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=mass'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20mass:%20&hashtags=800English'>[フィードバック]</a></small></p>
meal, <p>食事</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/meal'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=meal'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20meal:%20&hashtags=800English'>[フィードバック]</a></small></p>
measure, <p>計測する / 基準に照らして判断する</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/measure'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=measure'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20measure:%20&hashtags=800English'>[フィードバック]</a></small></p>
meat, <p>肉 / 中身</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/meat'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=meat'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20meat:%20&hashtags=800English'>[フィードバック]</a></small></p>
meeting, <p>集まり / 集合</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/meeting'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=meeting'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20meeting:%20&hashtags=800English'>[フィードバック]</a></small></p>
memory, <p>記憶 / 記憶力</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/memory'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=memory'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20memory:%20&hashtags=800English'>[フィードバック]</a></small></p>
metal, <p>メタリック / 金属的</p><p>【形容詞】</p><p><small><a href='http://ejje.weblio.jp/content/metal'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=metal'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20metal:%20&hashtags=800English'>[フィードバック]</a></small></p>
middle, <p>中位</p><p>【形容詞】</p><p><small><a href='http://ejje.weblio.jp/content/middle'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=middle'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20middle:%20&hashtags=800English'>[フィードバック]</a></small></p>
milk, <p>牛乳</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/milk'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=milk'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20milk:%20&hashtags=800English'>[フィードバック]</a></small></p>
mind, <p>気持ち / 心 / 精神</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/mind'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=mind'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20mind:%20&hashtags=800English'>[フィードバック]</a></small></p>
mine, <p>私の</p><p>【形容詞】</p><p><small><a href='http://ejje.weblio.jp/content/mine'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=mine'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20mine:%20&hashtags=800English'>[フィードバック]</a></small></p>
minute, <p>分 / 1分</p><p>【形容詞】</p><p><small><a href='http://ejje.weblio.jp/content/minute'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=minute'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20minute:%20&hashtags=800English'>[フィードバック]</a></small></p>
mist, <p>霧 / かすみ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/mist'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=mist'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20mist:%20&hashtags=800English'>[フィードバック]</a></small></p>
money, <p>硬貨 / お金</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/money'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=money'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20money:%20&hashtags=800English'>[フィードバック]</a></small></p>
month, <p>月</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/month'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=month'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20month:%20&hashtags=800English'>[フィードバック]</a></small></p>
morning, <p>朝</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/morning'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=morning'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20morning:%20&hashtags=800English'>[フィードバック]</a></small></p>
mother, <p>母親</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/mother'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=mother'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20mother:%20&hashtags=800English'>[フィードバック]</a></small></p>
motion, <p>動き / 移動</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/motion'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=motion'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20motion:%20&hashtags=800English'>[フィードバック]</a></small></p>
mountain, <p>山 / 山岳</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/mountain'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=mountain'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20mountain:%20&hashtags=800English'>[フィードバック]</a></small></p>
move, <p>動く</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/move'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=move'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20move:%20&hashtags=800English'>[フィードバック]</a></small></p>
music, <p>ミュージック / 音楽</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/music'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=music'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20music:%20&hashtags=800English'>[フィードバック]</a></small></p>
name, <p>名前</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/name'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=name'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20name:%20&hashtags=800English'>[フィードバック]</a></small></p>
